Site ID;Site Name;Dept;Latitude;Longitude;Class;Uplink;Ip Adress;Type;Slot Port;
KTP142;PTPAWAN1;NS PONTIANAK;-1,846560001;109,9649963;Silver;GPON03-D6-KTP-3;172.20.227.81;zte-ont;1/1/15:1;#REF!
KTP146;TB_NEWSUKAHARJA;NS PONTIANAK;-1,81803;109,9800034;Silver;GPON03-D6-KTP-3;172.20.227.81;zte-ont;1/4/5:12;#REF!
KTP148;PENGATAPAN;NS PONTIANAK;-1,490370035;110,5670013;Gold;SW10G_NANGATAYAP;10.199.134.201;switch;0/1/6;#REF!
KTP149;PangkalanButon;NS PONTIANAK;-1,279000044;110,0130005;Silver;ME-D6-SKDN-3;172.31.150.125;metro;1/2/9;#REF!
KTP150;MT_GGDAMSKDANAExSebintulung/TB_SABINTLNG;NS PONTIANAK;-1,226780057;109,9609985;Silver;GPON00-D6-KKU-3;172.20.192.146;zte-ont;1/1/8:6;#REF!
KTP151;PTDSKINJIL;NS PONTIANAK;-1,862669945;109,9609985;Silver;GPON03-D6-KTP-3;172.20.227.81;zte-ont;1/1/15:3;#REF!
KTP152;KTP152_PTMULIAKRT;NS PONTIANAK;-1,85739994;109,9869995;Silver;GPON00-D6-KTP-3;172.20.192.137;zte-ont;1/2/1:4;#REF!
KTP153;PT_PAYAKMG;NS PONTIANAK;-1,821030021;109,9729996;Gold;GPON03-D6-KTP-3;172.20.227.81;zte-ont;1/2/3:2;#REF!
KTP154;PTKARYABSM;NS PONTIANAK;-1,824399948;109,9850006;Gold;GPON03-D6-KTP-3;172.20.227.81;zte-ont;1/1/13:2;#REF!
KTP155;SAMPITPAWAN;NS PONTIANAK;-1,834890008;109,9690018;Gold;GPON03-D6-KTP-3;172.20.227.81;zte-ont;1/1/13:1;#REF!
KTP156;MTPESAGUAN;NS PONTIANAK;-1,944620013;110,4039993;Gold;SW_TSEL_KTP057_SUNGA;172.25.146.46;switch;GE-1/0/3;#REF!
KTP157;MT_SEMADANGKIRI;NS PONTIANAK;-2,015189886;110,1780014;Gold;SW-KTP048-BALAIBERKUAK;172.25.146.25;switch;GE_1/0/3;#REF!
KTP158;KUALASATONG;NS PONTIANAK;-1,39312005;110,1689987;Silver;KTP018_TANAHMERAH;172.25.146.103;switch;gei-0/1/1/3;#REF!
KTP159;COH917_DESABENGARAS_Permanenisasi;NS PONTIANAK;;;;SW10G-SEILAUR;172.25.152.217;switch;ge1/0/3;#REF!
KTP166;PENGATAPANRAYA/Natai;NS PONTIANAK;-1,814530015;110,6439972;Silver;-;-;-;-;-
KTP175;;NS PONTIANAK;;;;KTP034_AIRUPAS;172.25.146.73;switch;GE8;#REF!
KTP181;PT-PASARMANISMATA;NS PONTIANAK;-2,450419903;111,0279999;Gold;TSEL_SW_KTP021_MANISMATA;172.25.146.89;switch;GE4;#REF!
KTP182;PT_DESABARU2;NS PONTIANAK;-1,855479956;109,9540024;Bronze;GPON00-D6-KTP-3;172.20.192.137;zte-ont;1/5/4:4;#REF!
KTP183;DesaTanjungPasarMW;NS PONTIANAK;-1,777609944;109,9970016;Silver;GPON06-D6-KTP-2AWN;172.20.168.71;hua-ont;0/2/9 0;#REF!
KTP185;PT_AIRPAUHexSite_4908MW;NS PONTIANAK;-1,231389999;109,973999;Bronze;GPON00-D6-KKU-3;172.20.192.146;zte-ont;1/2/15:11;#REF!
KTP188;PT_SANDAISEBRANG;NS PONTIANAK;-1,241320014;110,5240021;Gold;SW10G-SANDAI;172.27.162.108;switch;GE0/1/11;#REF!
KTP189;PT_BANDARARAHADIUSMAN;NS PONTIANAK;-1,821840048;109,9589996;Silver;GPON00-D6-KTP-2;172.20.161.147;hua-ont;0 3 3 0;#REF!
KTP190;;NS PONTIANAK;;;;GPON04-D6-KKU-2TBT;172.20.161.187;hua-ont;0 2 12 1;#REF!
KTP192;TB_CAMPTERONGCUS;NS PONTIANAK;-1,011940002;110,0920029;Silver;-;-;-;-;-
KTP193;PT_CAMPPKSMG;NS PONTIANAK;-1,013299942;110,1969986;Gold;-;-;-;-;-
KTP194;TB_BATUBARAT;NS PONTIANAK;-1,066599965;110,038002;Silver;GPON03-D6-KKU-2TML;172.20.161.184;hua-ont;0 2 11 1;#REF!
KTP194_2;TB_BATUBARAT;NS PONTIANAK;;;;GPON03-D6-KKU-2TML;172.20.161.184;zte-ont;0 2 11 2;#REF!
KTP195;MT_KENDAWANGANKIRI;NS PONTIANAK;-2,528650045;110,2160034;Silver;GPON00-D6-KWN-2;172.20.161.158;hua-ont;0/1/6 2;#REF!
KTP196;MT_PEMATANGNANINGMG;NS PONTIANAK;-1,860350013;110,0139999;Bronze;GPON00-D6-KTP-3;172.20.192.137;zte-ont;1/16/7:2;#REF!
KTP197;MT_SENTAP;NS PONTIANAK;-1,857300043;109,9710007;Silver;GPON03-D6-KTP-2;172.20.168.95;hua-ont;0/1/11 0;#REF!
KTP198;MT_GMSAUNAN;NS PONTIANAK;-1,857120037;109,9789963;Silver;GPON03-D6-KTP-3;172.20.227.81;zte-ont;1/1/16:7;#REF!
KTP199;MT_PEMATANGRANGKONG;NS PONTIANAK;-1,852169991;110;Bronze;GPON03-D6-KTP-3;172.20.227.81;zte-ont;1/5/2:3;#REF!
KTP200;PTDSHRPMULY;NS PONTIANAK;-1,204920053;109,9690018;Bronze;GPON00-D6-KKU-3;172.20.192.146;zte-ont;1/1/5:17;#REF!
KTP202;PT_PANJAITAN3;NS PONTIANAK;-1,826869965;109,9580002;Gold;GPON00-D6-KTP-3;172.20.192.137;zte-ont;1/5/4:1;#REF!
KTP205;MT_MATAN;NS PONTIANAK;-1,850229979;109,9769974;Silver;GPON00-D6-KTP-2;172.20.161.147;hua-ont;0 6 2  22;#REF!
KTP206;KTP206_MT_SUKABANGUNDALAM;NS PONTIANAK;-1,79084003;109,9520035;Silver;GPON00-D6-KTP-3;172.20.192.137;zte-ont;1/5/4:2;#REF!
KTP207;MT_BO_DSPADUBANJAR;NS PONTIANAK;-1,032799959;109,8294983;;GPON04-D6-KKU-2TBT;172.20.161.187;hua-ont;0 1  8 0;#REF!
KTP208;MT_PEMATANGPINANGMG;NS PONTIANAK;-1,875380039;110,0090027;Bronze;GPON00-D6-KTP-3;172.20.192.137;zte-ont;1/5/4:8;#REF!
KTP209;PT_SANDAIKIRI;NS PONTIANAK;-1,231430054;110,5299988;Silver;SW10G-SANDAI;172.27.162.108;switch;0/1/8;#REF!
KTP210;PT_ARIFRAHMAN;NS PONTIANAK;-1,872910023;109,9840012;Silver;GPON00-D6-KTP-3;172.20.192.137;zte-ont;1/5/4:5;#REF!
KTP214;PT_SBKCAMPKELLY;NS PONTIANAK;-1,544270039;110,4029999;Gold;-;-;-;-;-
KTP215;SBKcampTanjungAsam;NS PONTIANAK;-1,553619981;110,6620026;Silver;-;-;-;-;-
KTP218;MT_SULTANSYAHRIR;NS PONTIANAK;-1,840849996;109,9810028;Silver;GPON00-D6-KTP-2;172.20.161.147;hua-ont;0/8/14 0;#REF!
KTP219;MT_PASARLAMAKETAPANG;NS PONTIANAK;-1,848809958;109,9700012;Silver;GPON03-D6-KTP-2;172.20.168.95;hua-ont;0/1/10 2;#REF!
KTP222;TB_KENDAWANGANMG;NS PONTIANAK;-2,515729904;110,2050018;Silver;ME-D6-KDW-3;172.31.150.121;metro;1/2/1;#REF!
KTP223;1-TB-KAYONG;NS PONTIANAK;-1,237980008;109,9520035;Silver;GPON00-D6-KKU-3;172.20.192.146;zte-ont;1/1/8:73;#REF!
KTP224;MT_GAJAHMADADALAM;NS PONTIANAK;-1,83901;109,961998;Silver;GPON00-D6-KTP-3;172.20.192.137;zte-ont;1/5/5:4;#REF!
KTP225;MT_KATAMSOSUKAHARJA;NS PONTIANAK;-1,812420011;109,9789963;Silver;GPON00-D6-KTP-2;172.20.161.147;hua-ont;0/12/10 19;#REF!
KTP226;MT_SIMPANGGAJAHMADA;NS PONTIANAK;-1,808830023;109,9589996;Silver;GPON00-D6-KTP-2;172.20.161.147;hua-ont;0/7/12 1;#REF!
KTP227;MT_DELTAPAWAN;NS PONTIANAK;-1,827710032;109,9700012;Silver;GPON00-D6-KTP-3;172.20.192.137;zte-ont;1/5/4:3;#REF!
KTP233;-;NS PONTIANAK;-1,838930011;109,9749985;Bronze;GPON03-D6-KTP-2;172.20.168.95;hua-ont;0/3/11 0;#REF!
KTP240;MT_KUMSUMAJAYA;NS PONTIANAK;-1,850720048;109,9919968;Bronze;GPON00-D6-KTP-2;172.20.161.147;hua-ont;0/1/4 1;#REF!
KTP241;MT-AGUSSALIM;NS PONTIANAK;-1,833220005;109,9720001;Gold;GPON03-D6-KTP-3;172.20.227.81;zte-ont;1/1/13:3;#REF!
KTP246;1-WHWALUMINAREFINERYCRP;NS PONTIANAK;-2,365669966;110,1539993;Silver;SW_KTP246_WHW;172.25.146.70;switch;0/1/7;#REF!
KTP250;MT_TANJUNGBELANDANG;NS PONTIANAK;-1,721079946;110;Bronze;GPON06-D6-KTP-2AWN;172.20.168.71;hua-ont;0/1/1 6;#REF!
KTP251;MT_RATUMANISMATA;NS PONTIANAK;-2,458830118;111,0279999;Bronze;TSEL_SW_KTP021_MANISMATA;172.25.146.89;switch;GE3;#REF!
KTP252;MT_NATAIPERAK;NS PONTIANAK;-1,247230053;110,5199966;Silver;SW10G-SANDAI;172.27.162.108;switch;GE0/1/10;#REF!
KTP253;-;NS PONTIANAK;-1,832620025;109,9639969;Bronze;GPON03-D6-KTP-2;172.20.168.95;hua-ont;0/2/3 0;#REF!
KTP255;MT_BUTONSUKADANA;NS PONTIANAK;-1,24150002;109,9660034;Bronze;GPON00-D6-KKU-2;172.20.161.157;hua-ont;0/3/13 7;#REF!
KTP287;;NS PONTIANAK;;;;KTP106_SINGKUP;172.25.146.74;switch;GE4;#REF!
KTP291;MT_NIPAHKUNING;NS PONTIANAK;-1,116529942;109,931633;Gold;GPON03-D6-KKU-2TML;172.20.161.184;hua-ont;0 2 1 0;#REF!
KTP294;TELUK_BATANG;NS PONTIANAK;;;;GPON04-D6-KKU-2TBT;172.20.161.187;hua-ont;0 2 8 0;#REF!
KTP295;PODORUKUN-DMT;NS PONTIANAK;;;;GPON04-D6-KKU-2TBT;172.20.161.187;hua-ont;0/2/11 0;#REF!
KTP298;MT_BALAIPINANG;NS PONTIANAK;;;;GPON03-D6-KKU-2TML;172.20.161.184;hua-ont;0/1/8 16;#REF!
KTP300;;NS PONTIANAK;;;;GPON04-D6-KKU-2TBT;172.20.161.187;hua-ont;0 1 8 1;#REF!
KTP351;;NS PONTIANAK;;;;GPON05-D6-KTP-2PLNG;172.20.168.70;zte-ont;0/1/11 11;#REF!
KTP353;TB_DSMADUSARI;NS PONTIANAK;-2,285029888;110,7469101;Bronze;KTP034_AIRUPAS;172.25.146.73;switch;GE1/1/12;#REF!
KTP354;TB_LINTASMARONS;NS PONTIANAK;-2,404934883;110,1618729;;GPON00-D6-KWN-2;172.20.161.158;hua-ont;0 2 0 1;#REF!
KTP355;benawai Agung;NS PONTIANAK;-1,194800019;109,9840012;;GPON00-D6-KKU-2;172.20.161.157;hua-ont;0/2/9 0;#REF!
KTP359;;NS PONTIANAK;;;;KTP034_AIRUPAS;172.25.146.73;switch;GE1/1/9;#REF!
KTP374;;NS PONTIANAK;;;;GPON03-D6-KTP-2;172.20.168.95;hua-ont;0/3/11 1;#REF!
KTP403;TB_DURIAN_SEBATANG;NS PONTIANAK;-0,776650012;-0,776650012;Platinum;GPON04-D6-KKU-2TBT;172.20.161.187;hua-direct_olt;0/3/2;#REF!
KTP412;CARGILLJLUEAccess;NS PONTIANAK;;;Silver;KTP034_AIRUPAS;172.25.146.73;switch;GE1/1/11;#REF!
KTP431;;NS PONTIANAK;;;;KTP107_MT_KELAMPAI#;172.25.145.31;switch;GE1/1/1;#REF!
KTP436;;NS PONTIANAK;;;;KTP107_MT_KELAMPAI#;172.25.145.31;switch;GE3;#REF!
KTP437;;NS PONTIANAK;;;;KTP018_TANAHMERAH;172.25.146.103;switch;0/1/1/2;#REF!
KTP439;PTI_DS_LEMBAH_MUKTI;NS PONTIANAK;-2,368040085;110,9309311;Gold;KTP034_AIRUPAS;172.25.146.73;switch;GE1/1/16;#REF!
KTP448;;NS PONTIANAK;;;;KTP106_SINGKUP;172.25.146.74;switch;GE3;#REF!
KTP449;;NS PONTIANAK;-1,185449958;110,6109314;;SW_KTP083_PETAIPATAH;172.25.146.88;switch;GE2;#REF!
KTP456;;NS PONTIANAK;;;;GPON02-D6-KKU-2SDK;172.20.161.183;hua-ont;0 1 7 3;#REF!
KTP458;DMT_SARI_BEKAYAS;NS PONTIANAK;-2,295599937;110,8388519;Gold;KTP034_AIRUPAS;172.25.146.73;switch;GE1/1/13;#REF!
KTP459;PENJALAAN;NS PONTIANAK;;;;GPON03-D6-KKU-2TML;172.20.161.184;zte-ont;0/1/15 1;#REF!
KTP460;SEI_MELAYU_JAYA;NS PONTIANAK;;;;SW1_10G_SEIMELAYU;172.27.162.146;switch;1/2/9;#REF!
KTP496;;NS PONTIANAK;;;;SW1_10G_SEIMELAYU;172.27.162.146;switch;10GE1/2/7;#REF!
KTP508;;NS PONTIANAK;;;;SW_KTP246_WHW;172.25.146.70;switch;GE8;#REF!
KTP531;;NS PONTIANAK;;;;GPON03-D6-KWN-2WHW;172.20.168.72;hua-ont;0 1 2 28;#REF!
KTP541;;NS PONTIANAK;;;;SW10G-SEILAUR;172.25.152.217;switch;GE5;#REF!
KTP541/COH677;;NS PONTIANAK;;;;SW10G-SEILAUR;172.25.152.217;switch;GE5;#REF!
KTP543;PEMATANGGADUNG;NS PONTIANAK;;;;GPON05-D6-KTP-2PLNG;172.20.168.70;zte-ont;0/2/1 1;#REF!
KTP547;;NS PONTIANAK;;;;GPON10-D6-KTP-2BKAK;172.20.169.23;zte-ont;0/2/1 1;#REF!
KTP557;;NS PONTIANAK;;;;GPON07-D6-KTP-2MLYU;172.20.169.24;zte-ont;0/1/11 2;#REF!
KTP558;;NS PONTIANAK;;;;GPON09-D6-KTP-2SDAI;172.20.169.53;hua-ont;0 2 15 1;#REF!
KTP559;;NS PONTIANAK;;;Gold;TSEL_SW_KTP021_MANISMATA;172.25.146.89;switch;GE 6;#REF!
MPPW054_2;;NS PONTIANAK;;;;-;-;-;-;-
MPW001;Sei_Duri;NS PONTIANAK;0,554970026;108,927002;Gold;SW_MPW001;172.25.146.52;switch;GE2, GE3;#REF!
MPW002;RasauJaya/RASAU;NS PONTIANAK;-0,256944001;109,3600006;Gold;GPON02-D6-SRY-3RSA;172.20.227.73.;zte-ont;1/2/4:2;#REF!
MPW002_2;RasauJaya/RASAU;NS PONTIANAK;-0,256944001;109,3600006;Gold;GPON02-D6-SRY-3RSA;172.20.227.73.;zte-ont;1/1/8:1;#REF!
MPW002_3;;NS PONTIANAK;-0,256944001;109,3600006;;TSEL_MPW002_RASAUJAYA;172.25.146.58;switch;GE1, GE2;#REF!
MPW003;Anjungan;NS PONTIANAK;0,360009998;109,163002;Gold;GPON01-D6-SPY-2AJN;172.20.161.164;hua-ont;0/1/2 1;#REF!
MPW004;SEIPINYUH;NS PONTIANAK;0,274417013;109,0749969;Gold;GPON00-D6-SPY-3;172.20.192.140;zte-ont;1/2/8:2;#REF!
MPW005;STO_Mempawah;NS PONTIANAK;0,371719986;108,9520035;Silver;ME-D6-MPWH-3;172.31.150.113;metro;gei-0/5/0/2;#REF!
MPW006;Jungkat;NS PONTIANAK;0,066055603;109,1989975;Gold;GPON01-D6-STA-3JNK;172.20.227.70;zte-ont;1/1/16:3;#REF!
MPW007;Purun;NS PONTIANAK;0,156666994;109,1600037;Silver;MPW007_PURUN;172.25.146.80;switch;21;#REF!
MPW008;Semudun(Sei_Kunyit);NS PONTIANAK;0,451831013;108,9400024;Silver;GPON02-D6-MPW-2SKY;172.20.169.35;hua-ont;0/2/2 6;#REF!
MPW008_2;;NS PONTIANAK;;;;GPON00-D6-MPW-2;172.20.161.132;hua-ont;0 8 1 6;#REF!
MPW009;Purun_Kecil/Purun_2;NS PONTIANAK;0,215832993;109,1419983;Silver;GPON04-D6-SPY-2PRN;172.20.161.186;hua-ont;0/1/10 14;#REF!
MPW010;SEIRAYAPIL;NS PONTIANAK;-0,08625;109,3759995;Gold;ME-D6-SUY-3;172.31.150.105;metro;gei-0/5/0/1;#REF!
MPW011;AIRPOTMACRO;NS PONTIANAK;-0,141299993;109,4110107;Silver;TSEL_MPW011_AIRPORTMACRO;172.25.146.69;switch;1/0/1;#REF!
MPW012;Kuala_Dua;NS PONTIANAK;-0,172600001;109,4349976;Silver;-;-;-;-;-
MPW012_2;;NS PONTIANAK;;;Platinum;GPON01-D6-SRY-3SPD;172.20.227.71;zte-ont;1/2/2:2;#REF!
MPW012_BACKUP;;NS PONTIANAK;;;;GPON02-D6-SRY-3RSA;172.20.227.73.;zte-ont;1/1/9:16;#REF!
MPW013;Sei_Kakap;NS PONTIANAK;-0,056120001;109,1969986;Silver;GPON00-D6-JAW-2;172.20.161.142;hua-ont;0/0/6 8;#REF!
MPW015;ARANGLIMBU;NS PONTIANAK;-0,110940002;109,4100037;Gold;GPON00-D6-SRY-3;172.20.192.136;zte-ont;1/6/6:2;#REF!
MPW017;ADISUCIPTO;NS PONTIANAK;-0,093220003;109,3929977;Gold;GPON00-D6-SRY-2;172.20.161.146;hua-ont;0/1/10 1;#REF!
MPW018;PAL_IX/Sei_Kakap_2;NS PONTIANAK;-0,062169399;109,2539978;Silver;GPON01-D6-JAW-3PAL;172.20.161.159;zte-ont;1/1/16:1;#REF!
MPW019;Wajok_Hulu/Siantan3;NS PONTIANAK;0,0267222;109,2610016;Gold;GPON06-D6-STA-2WJK;172.20.227.83;hua-ont;0 1 3 11;#REF!
MPW020;AYANI2;NS PONTIANAK;-0,075170003;109,3649979;Gold;GPON00-D6-SRD-2;172.20.161.144;hua-ont;0 3 2 6;#REF!
MPW021;Kubu;NS PONTIANAK;-0,491943985;109,3769989;Gold;-;-;-;-;-
MPW022;PADANGTIKAR;NS PONTIANAK;-0,695140004;109,2639999;Gold;-;-;-;-;-
MPW023;SUPADIO;NS PONTIANAK;-0,142849997;109,413002;Silver;TSEL_MPW011_AIRPORTMACRO;172.25.146.69;switch;GE 1/0/3;#REF!
MPW024;Mempawah_2/KualaMempawah;NS PONTIANAK;0,321310997;108,9759979;Gold;ME-D6-MPWH-3;172.31.150.113;metro;1/2/4;#REF!
MPW024_ZTE;MEMPAWAH2/KUALAMEMPAWAH;NS PONTIANAK;;;;GPON00-D6-MPW-2;172.20.161.132;hua-ont;0/7/13 12;#REF!
MPW026;Sungai_Ambawang;NS PONTIANAK;-0,038888801;109,4140015;Gold;GPON03-D6-SAO-3;172.20.160.78;zte-ont;1/1/1:4;#REF!
MPW027;;NS PONTIANAK;;;;GPON01-D6-STA-2;172.20.161.173;hua-ont;0/15/2 12;#REF!
MPW028;;NS PONTIANAK;;;;GPON04-D6-SAO-2;172.20.169.20;hua-ont;0/16/8 1;#REF!
MPW029;Teluk_Nibung;NS PONTIANAK;-0,792639017;109,4690018;Gold;-;-;-;-;-
MPW030;Punggur;NS PONTIANAK;-0,126638994;109,2470016;Silver;GPON01-D6-JAW-3PAL;172.20.161.159;zte-ont;1/2/16:8;#REF!
MPW031;SUNGAIASAM;NS PONTIANAK;-0,29697001;109,5670013;Silver;-;-;-;-;-
MPW032;;NS PONTIANAK;;;;GPON06-D6-SPY-2;172.20.168.100;hua-ont;0/3/12 1;#REF!
MPW033;TOHO;NS PONTIANAK;0,416390002;109,2229996;Silver;TSEL_MPW033_TOHO;172.25.146.51;switch;GE1, GE2;#REF!
MPW034;Segedong;NS PONTIANAK;0,159378007;109,1999969;Silver;GPON03-D6-SPY-2PNTI;172.20.168.73;zte-ont;0 2 15 1;#REF!
MPW035;BAKAU;NS PONTIANAK;0,303140014;109,0169983;Silver;GPON00-D6-SPY-3;172.20.192.140;zte-ont;1/8/9:10;#REF!
MPW036;BATUAMPAR;NS PONTIANAK;-0,739780009;109,5329971;Bronze;-;-;-;-;-
MPW037;PT-NURULHUDA;NS PONTIANAK;-0,079740003;109,3789978;Gold;GPON00-D6-SRY-3;172.20.192.136;zte-ont;1/5/8:5;#REF!
MPW038;Sei_Kunyit_2/SeiKunyit;NS PONTIANAK;0,496416986;108,913002;Silver;GPON02-D6-MPW-2SKY;172.20.169.35;hua-ont;0/1/11 22;#REF!
MPW039;Sei_Pinyuh_2/Galang;NS PONTIANAK;0,305218995;109,1230011;Silver;GPON00-D6-SPY-2;172.20.161.150;hua-ont;0 2 12 8;#REF!
MPW040;REPEATERTAKONG;NS PONTIANAK;0,457789987;109,2419968;Gold;TSEL_MPW040_TAKONG;10.199.140.97;switch;ge-1/0/1;#REF!
MPW041;AnjunganKM.70/Anjungan2;NS PONTIANAK;0,343080014;109,2020035;Silver;GPON01-D6-SPY-2AJN;172.20.161.164;hua-ont;0/0/8 22;#REF!
MPW042;Anjungan_3/Ngarak;NS PONTIANAK;0,325150013;109,2429962;Silver;-;-;-;-;-
MPW043;PENIRAMAN;NS PONTIANAK;0,236110002;109,1090012;Silver;ME-D6-PYUH-3;172.31.150.114;metro;gei-0/1/0/4;#REF!
MPW044;Purun_3/PenitiLuar;NS PONTIANAK;0,105278;109,1660004;Silver;SW-TSEL-MPW044_PENITILUARMW;172.20.19.113;switch;Eth 1,2,3;#REF!
MPW045;Korek/KOREKEXKAMPJAWAT/Sukamara2;NS PONTIANAK;-0,052420001;109,5159988;Silver;GPON02-D6-SAO-2DJT;172.20.161.190;hua-ont;0 1 15 0;#REF!
MPW046;KALIMAS;NS PONTIANAK;-0,09324;109,2269974;Bronze;GPON01-D6-SEI-2BLDK;172.20.169.26;hua-ont;0 2 12 0;#REF!
MPW047;SungaiRengas;NS PONTIANAK;-0,0066666;109,237999;Silver;GPON06-D6-JAW-2;172.20.161.180;hua-ont;0/14/1 15;#REF!
MPW048;;NS PONTIANAK;;;;GPON06-D6-SPY-2;172.20.168.100;hua-ont;0/3/14 1;#REF!
MPW049;Rubini_Mempawah;NS PONTIANAK;0,34138599;108,9589996;Gold;GPON05-D6-MPW-2;172.20.227.80;hua-ont;0/1/15 4;#REF!
MPW050;TaufikMempawah/MEMPAWAH4RELOKSTO;NS PONTIANAK;0,372469991;108,9520035;Silver;GPON00-D6-MPW-2;172.20.161.132;hua-ont;0/4/8/6;#REF!
MPW051;PENIBUNG;NS PONTIANAK;0,411491007;108,947998;Silver;ME-D6-MPWH-3;172.31.150.113;metro;gei-0/3/0/5;#REF!
MPW052;Pancaroba/PANCAROBAEXLINGGA;NS PONTIANAK;-0,031358302;109,6050034;Gold;SW_MPW072_PENEMPAT;172.25.146.101;switch;GE1/1/2;#REF!
MPW053;PRUMTLKMLS;NS PONTIANAK;-0,105420001;109,3980026;Silver;GPON00-D6-SRY-3;172.20.192.136;zte-ont;1/6/6:4;#REF!
MPW054;DsMekarSariexKualadua-Capexbalaiberkuak;NS PONTIANAK;-0,215240002;109,4680023;Silver;GPON01-D6-SRY-2SPD;172.20.161.169;hua-ont;0/1/12 0;#REF!
MPW054_2;;NS PONTIANAK;;;;GPON01-D6-SRY-2SPD;172.20.161.169;zte-ont;0 1 12 3;#REF!
MPW055;SEJEGIMEMPAWAH;NS PONTIANAK;0,373670012;108,9680023;Silver;ME-D6-MPWH-3;172.31.150.113;metro;gei-0/3/0/2;#REF!
MPW056;SeiBatangBorneo/SeiPinyuh3;NS PONTIANAK;0,279805988;109,0650024;Gold;GPON00-D6-SPY-3;172.20.192.140;zte-ont;1/2/8:1;#REF!
MPW057;PancaBaktiSeiPinyuhDCS;NS PONTIANAK;0,281361014;109,0889969;Silver;GPON00-D6-SPY-3;172.20.192.140;zte-ont;1/2/8:3;#REF!
MPW058;SEIBEMBAN;NS PONTIANAK;-0,100060001;109,2860031;Silver;GPON01-D6-PTK-2;172.20.161.156;zte-ont;0 1 1 25;#REF!
MPW059;BINAKARYA;NS PONTIANAK;-0,225189999;109,3880005;Gold;GPON02-D6-SRY-3;172.20.227.73;zte-ont;1/2/6:2;#REF!
MPW060;DsJawaTengah/SUNGAIAMBAWANG-CAP;NS PONTIANAK;-0,037489999;109,4680023;Silver;GPON02-D6-SAO-2DJT;172.20.161.190;hua-direct_olt;0/4/0;#REF!
MPW060_2;DESAJAWATENGAH;NS PONTIANAK;;;;SW_MPW060_DESAJAWATENGAH;172.25.146.100;switch;GE1/1/1;#REF!
MPW062;MasturaBatuAmpar;NS PONTIANAK;-0,751645029;109,5419998;Gold;-;-;-;-;-
MPW063;DESAKAPUR;NS PONTIANAK;-0,070200004;109,3899994;Gold;GPON03-D6-SAO-3;172.20.160.78;zte-ont;1/8/10:2;#REF!
MPW064;PASIRPALEMBANG;NS PONTIANAK;0,342619985;108,9629974;Bronze;ME-D6-MPWH-3;172.31.150.113;metro;1/2/1;#REF!
MPW065;SEIPURUNKECIL;NS PONTIANAK;0,199670002;109,1480026;Silver;GPON04-D6-SPY-2PRN;172.20.161.186;hua-ont;0/2/15 0;#REF!
MPW066;MotongTinggi/GalangSeiPinyuh;NS PONTIANAK;0,327829987;109,1470032;Silver;GPON01-D6-SPY-2AJN;172.20.161.164;hua-ont;0 1 2 2;#REF!
MPW067;SungaiSelamat;NS PONTIANAK;-0,394989997;109,2109985;Gold;-;-;-;-;-
MPW070;;NS PONTIANAK;;;;GPON01-D6-STA-3JNK;172.20.227.70;zte-ont;1/1/16:9;#REF!
MPW071;TERENTANG;NS PONTIANAK;-0,384169996;109,6269989;Silver;-;-;-;-;-
MPW072;PenempatExTayanRoad;NS PONTIANAK;-0,0141666;109,6949997;Gold;SW_MPW072_PENEMPAT;172.25.146.101;switch;GE1/1/1;#REF!
MPW073;SUIAMBANGA;NS PONTIANAK;-0,134859994;109,4380035;Bronze;-;-;-;-;-
MPW074;SUNGAIENAU;NS PONTIANAK;0,099679999;109,4690018;Silver;-;-;-;-;-
MPW075;BintangMas;NS PONTIANAK;-0,266943991;109,2819977;Silver;GPON09-D6-SRY-3RSA;172.20.227.82;zte-direct_olt;xgei-1/5/2;#REF!
MPW076;MT_DABUNG;NS PONTIANAK;-0,569000006;109,2839966;Silver;-;-;-;-;-
MPW077;SuleBagas/SuleBagas(;NS PONTIANAK;-0,044111099;109,5599976;Silver;GPON02-D6-SAO-2DJT;172.20.161.190;hua-ont;0 2 0 1;#REF!
MPW078;MTMEGATMUR;NS PONTIANAK;0,02;109,3860016;Silver;-;-;-;-;-
MPW079;;NS PONTIANAK;;;;GPON01-D6-SRY-3SPD;172.20.227.71;zte-ont;1/2/8:5;#REF!
MPW080;BANDARASUPADIO;NS PONTIANAK;-0,148206994;109,4049988;;GPON01-D6-SRY-3SPD;172.20.227.71;zte-ont;1/1/5:14;#REF!
